Local time,Open,High,Low,Close,Volume
12.12.2016 16:00:00.000 GMT+0900,19218.742,19247.318,19202.980,19243.787,22.6419
12.12.2016 17:00:00.000 GMT+0900,19243.787,19285.256,19240.742,19260.592,43.4465
12.12.2016 18:00:00.000 GMT+0900,19260.592,19270.828,19222.594,19243.201,33.29
12.12.2016 19:00:00.000 GMT+0900,19243.201,19254.814,19237.096,19238.348,30.1367
12.12.2016 20:00:00.000 GMT+0900,19238.316,19247.316,19224.450,19238.744,26.3378
12.12.2016 21:00:00.000 GMT+0900,19238.744,19255.729,19231.630,19243.562,24.7826
12.12.2016 22:00:00.000 GMT+0900,19243.562,19259.152,19214.383,19237.873,34.824
12.12.2016 23:00:00.000 GMT+0900,19237.680,19240.568,19190.578,19238.969,47.6681
13.12.2016 00:00:00.000 GMT+0900,19238.947,19255.460,19193.605,19214.865,51.2299
13.12.2016 01:00:00.000 GMT+0900,19215.227,19233.305,19187.793,19193.945,46.86
13.12.2016 02:00:00.000 GMT+0900,19193.945,19194.020,19109.303,19119.008,38.8728
13.12.2016 03:00:00.000 GMT+0900,19119.059,19130.090,19095.002,19112.924,28.1742
13.12.2016 04:00:00.000 GMT+0900,19112.863,19139.092,19109.582,19132.979,20.7318
13.12.2016 05:00:00.000 GMT+0900,19132.979,19137.945,19085.818,19108.395,22.4732
13.12.2016 06:00:00.000 GMT+0900,19106.531,19106.531,19104.030,19104.030,0.0005
13.12.2016 07:00:00.000 GMT+0900,19104.030,19104.030,19104.030,19104.030,0
13.12.2016 08:00:00.000 GMT+0900,19104.030,19104.030,19104.030,19104.030,0
13.12.2016 09:00:00.000 GMT+0900,19104.030,19104.030,19104.030,19104.030,0
13.12.2016 10:00:00.000 GMT+0900,19151.531,19201.107,19114.365,19156.545,28.309
13.12.2016 11:00:00.000 GMT+0900,19155.795,19171.078,19139.037,19149.355,18.8091
13.12.2016 12:00:00.000 GMT+0900,19149.355,19177.275,19111.290,19165.950,22.4135
13.12.2016 13:00:00.000 GMT+0900,19166.074,19223.650,19165.307,19211.814,24.3492
13.12.2016 14:00:00.000 GMT+0900,19211.322,19269.451,19190.060,19269.451,26.1598
